SNP,freq_alt,MAF
9218,0.45011,0.45011
9219,0.40849,0.40849
9220,0.141125,0.141125
9221,0.505513,0.494487
9222,0.735116,0.264884
9223,0.73484,0.26516
9224,0.735391,0.264609
9225,0.644157,0.355843
9226,0.557883,0.442117
9227,0.413175,0.413175
9228,0.44129,0.44129
9229,0.377067,0.377067
9230,0.292448,0.292448
9231,0.292448,0.292448
9232,0.089857,0.089857
9233,0.293826,0.293826
9234,0.292723,0.292723
9235,0.225744,0.225744
9236,0.226295,0.226295
9237,0.382856,0.382856
9238,0.382029,0.382029
9239,0.237872,0.237872
9240,0.369625,0.369625
9241,0.630375,0.369625
9242,0.238423,0.238423
9243,0.630375,0.369625
9244,0.444873,0.444873
9245,0.20645,0.20645
9246,0.599504,0.400496
9247,0.607773,0.392227
9248,0.598953,0.401047
9249,0.3914,0.3914
9250,0.392503,0.392503
9251,0.400496,0.400496
9252,0.196803,0.196803
9253,0.597574,0.402426
9254,0.399945,0.399945
9255,0.198456,0.198456
9256,0.599504,0.400496
9257,0.598953,0.401047
9258,0.197905,0.197905
9259,0.599504,0.400496
9260,0.362734,0.362734
9261,0.634509,0.365491
9262,0.592062,0.407938
9263,0.517641,0.482359
9264,0.858049,0.141951
9265,0.141951,0.141951
9266,0.546582,0.453418
9267,0.726295,0.273705
9268,0.726847,0.273153
9269,0.334344,0.334344
9270,0.665932,0.334068
9271,0.063671,0.063671
9272,0.063947,0.063947
9273,0.063947,0.063947
9274,0.063947,0.063947
9275,0.063671,0.063671
9276,0.457277,0.457277
9277,0.066152,0.066152
9278,0.066152,0.066152
9279,0.066152,0.066152
9280,0.066152,0.066152
9281,0.062293,0.062293
9282,0.098677,0.098677
9283,0.16731,0.16731
9284,0.167034,0.167034
9285,0.16731,0.16731
9286,0.079658,0.079658
9287,0.167034,0.167034
9288,0.166483,0.166483
9289,0.16731,0.16731
9290,0.178335,0.178335
9291,0.909592,0.090408
9292,0.17806,0.17806
9293,0.090408,0.090408
9294,0.167861,0.167861
9295,0.83269,0.16731
9296,0.910419,0.089581
9297,0.851158,0.148842
9298,0.090408,0.090408
9299,0.909592,0.090408
9300,0.149118,0.149118
9301,0.148567,0.148567
9302,0.850882,0.149118
9303,0.221334,0.221334
9304,0.372106,0.372106
9305,0.601158,0.398842
9306,0.593991,0.406009
9307,0.593164,0.406836
9308,0.429162,0.429162
9309,0.571665,0.428335
9310,0.570838,0.429162
9311,0.571114,0.428886
9312,0.428886,0.428886
9313,0.12376,0.12376
9314,0.134234,0.134234
9315,0.578831,0.421169
9316,0.134509,0.134509
9317,0.133958,0.133958
9318,0.071114,0.071114
9319,0.264333,0.264333
9320,0.262955,0.262955
9321,0.263782,0.263782
9322,0.263506,0.263506
9323,0.442668,0.442668
9324,0.442117,0.442117
9325,0.539691,0.460309
9326,0.439361,0.439361
9327,0.439085,0.439085
9328,0.943771,0.056229
9329,0.930816,0.069184
9330,0.93054,0.06946
9331,0.930816,0.069184
9332,0.92613,0.07387
9333,0.068633,0.068633
9334,0.153528,0.153528
9335,0.512128,0.487872
9336,0.426957,0.426957
9337,0.486218,0.486218
9338,0.487872,0.487872
9339,0.488699,0.488699
9340,0.490077,0.490077
9341,0.326626,0.326626
9342,0.555402,0.444598
9343,0.883131,0.116869
9344,0.119074,0.119074
9345,0.702315,0.297685
9346,0.296582,0.296582
9347,0.711963,0.288037
9348,0.712514,0.287486
9349,0.712789,0.287211
9350,0.288589,0.288589
9351,0.285832,0.285832
9352,0.288037,0.288037
9353,0.266538,0.266538
9354,0.287486,0.287486
9355,0.709482,0.290518
9356,0.249449,0.249449
9357,0.249173,0.249173
9358,0.759096,0.240904
9359,0.240353,0.240353
9360,0.759372,0.240628
9361,0.759372,0.240628
9362,0.759647,0.240353
9363,0.245039,0.245039
9364,0.244487,0.244487
9365,0.754961,0.245039
9366,0.837927,0.162073
9367,0.64581,0.35419
9368,0.781147,0.218853
9369,0.216648,0.216648
9370,0.646637,0.353363
9371,0.79796,0.20204
9372,0.667034,0.332966
9373,0.667034,0.332966
9374,0.666759,0.333241
9375,0.666759,0.333241
9376,0.332966,0.332966
9377,0.666759,0.333241
9378,0.667034,0.332966
9379,0.670342,0.329658
9380,0.84344,0.15656
9381,0.160143,0.160143
9382,0.160419,0.160419
9383,0.068633,0.068633
9384,0.068357,0.068357
9385,0.297133,0.297133
9386,0.068357,0.068357
9387,0.296582,0.296582
9388,0.068357,0.068357
9389,0.096196,0.096196
9390,0.152701,0.152701
9391,0.847023,0.152977
9392,0.847574,0.152426
9393,0.227949,0.227949
9394,0.296582,0.296582
9395,0.118523,0.118523
9396,0.11935,0.11935
9397,0.772326,0.227674
9398,0.773153,0.226847
9399,0.081863,0.081863
9400,0.081863,0.081863
9401,0.081863,0.081863
9402,0.847023,0.152977
9403,0.524531,0.475469
9404,0.525358,0.474642
9405,0.081312,0.081312
9406,0.446251,0.446251
9407,0.118798,0.118798
9408,0.564498,0.435502
9409,0.564498,0.435502
9410,0.406284,0.406284
9411,0.207277,0.207277
9412,0.348677,0.348677
9413,0.349504,0.349504
9414,0.206725,0.206725
9415,0.351433,0.351433
9416,0.557056,0.442944
9417,0.35667,0.35667
9418,0.285832,0.285832
9419,0.291069,0.291069
9420,0.360805,0.360805
9421,0.070562,0.070562
9422,0.384509,0.384509
9423,0.310364,0.310364
9424,0.381477,0.381477
9425,0.310915,0.310915
9426,0.311191,0.311191
9427,0.311742,0.311742
9428,0.539691,0.460309
9429,0.539691,0.460309
9430,0.540243,0.459757
9431,0.310915,0.310915
9432,0.539967,0.460033
9433,0.311466,0.311466
9434,0.190463,0.190463
9435,0.191566,0.191566
9436,0.191841,0.191841
9437,0.15656,0.15656
9438,0.156836,0.156836
9439,0.277012,0.277012
9440,0.282525,0.282525
9441,0.221334,0.221334
9442,0.287762,0.287762
9443,0.708379,0.291621
9444,0.435226,0.435226
9445,0.291896,0.291896
9446,0.292999,0.292999
9447,0.291621,0.291621
9448,0.264609,0.264609
9449,0.292172,0.292172
9450,0.264609,0.264609
9451,0.2828,0.2828
9452,0.283352,0.283352
9453,0.452591,0.452591
9454,0.271499,0.271499
9455,0.229327,0.229327
9456,0.229327,0.229327
9457,0.518743,0.481257
9458,0.747795,0.252205
9459,0.216373,0.216373
9460,0.219405,0.219405
9461,0.216097,0.216097
9462,0.216648,0.216648
9463,0.564498,0.435502
9464,0.21086,0.21086
9465,0.78914,0.21086
9466,0.564774,0.435226
9467,0.435502,0.435502
9468,0.564774,0.435226
9469,0.564498,0.435502
9470,0.22409,0.22409
9471,0.466924,0.466924
9472,0.465821,0.465821
9473,0.466373,0.466373
9474,0.534454,0.465546
9475,0.533076,0.466924
9476,0.25634,0.25634
9477,0.533076,0.466924
9478,0.256615,0.256615
9479,0.25634,0.25634
9480,0.170893,0.170893
9481,0.171444,0.171444
9482,0.171169,0.171169
9483,0.081588,0.081588
9484,0.081312,0.081312
9485,0.081312,0.081312
9486,0.090684,0.090684
9487,0.310088,0.310088
9488,0.309261,0.309261
9489,0.310364,0.310364
9490,0.310088,0.310088
9491,0.310364,0.310364
9492,0.310088,0.310088
9493,0.094818,0.094818
9494,0.094542,0.094542
9495,0.404079,0.404079
9496,0.404631,0.404631
9497,0.148015,0.148015
9498,0.220783,0.220783
9499,0.169791,0.169791
9500,0.31312,0.31312
9501,0.169791,0.169791
9502,0.170066,0.170066
9503,0.169791,0.169791
9504,0.169791,0.169791
9505,0.196527,0.196527
9506,0.169791,0.169791
9507,0.170342,0.170342
9508,0.172271,0.172271
9509,0.171996,0.171996
9510,0.325248,0.325248
9511,0.181367,0.181367
9512,0.18054,0.18054
9513,0.180816,0.180816
9514,0.181367,0.181367
9515,0.32387,0.32387
9516,0.18054,0.18054
9517,0.326351,0.326351
9518,0.181643,0.181643
9519,0.181918,0.181918
9520,0.123484,0.123484
9521,0.18247,0.18247
9522,0.12376,0.12376
9523,0.175579,0.175579
9524,0.183572,0.183572
9525,0.092613,0.092613
9526,0.219129,0.219129
9527,0.311466,0.311466
9528,0.218853,0.218853
9529,0.219405,0.219405
9530,0.206174,0.206174
9531,0.093164,0.093164
9532,0.093716,0.093716
9533,0.197354,0.197354
9534,0.149669,0.149669
9535,0.149669,0.149669
9536,0.150496,0.150496
9537,0.149945,0.149945
9538,0.194873,0.194873
9539,0.345094,0.345094
9540,0.343991,0.343991
9541,0.870728,0.129272
9542,0.416207,0.416207
9543,0.280595,0.280595
9544,0.313947,0.313947
9545,0.474366,0.474366
9546,0.203969,0.203969
9547,0.203969,0.203969
9548,0.203418,0.203418
9549,0.203693,0.203693
9550,0.203418,0.203418
9551,0.203418,0.203418
9552,0.203418,0.203418
9553,0.203969,0.203969
9554,0.203693,0.203693
9555,0.203969,0.203969
9556,0.203969,0.203969
9557,0.201764,0.201764
9558,0.568082,0.431918
9559,0.540794,0.459206
9560,0.540794,0.459206
9561,0.459482,0.459482
9562,0.563947,0.436053
9563,0.406009,0.406009
9564,0.437155,0.437155
9565,0.594818,0.405182
9566,0.175303,0.175303
9567,0.615491,0.384509
9568,0.128997,0.128997
9569,0.144708,0.144708
9570,0.572492,0.427508
9571,0.238975,0.238975
9572,0.761025,0.238975
9573,0.261025,0.261025
9574,0.413727,0.413727
9575,0.753859,0.246141
9576,0.240628,0.240628
9577,0.240904,0.240904
9578,0.589581,0.410419
9579,0.747795,0.252205
9580,0.252205,0.252205
9581,0.5871,0.4129
9582,0.172822,0.172822
9583,0.456174,0.456174
9584,0.187982,0.187982
9585,0.420893,0.420893
9586,0.767089,0.232911
9587,0.420617,0.420617
9588,0.232635,0.232635
9589,0.188258,0.188258
9590,0.232635,0.232635
9591,0.579107,0.420893
9592,0.408765,0.408765
9593,0.407938,0.407938
9594,0.417585,0.417585
9595,0.779768,0.220232
9596,0.582415,0.417585
9597,0.218302,0.218302
9598,0.578831,0.421169
9599,0.380099,0.380099
9600,0.399669,0.399669
9601,0.191014,0.191014
9602,0.391125,0.391125
9603,0.780044,0.219956
9604,0.783903,0.216097
9605,0.388644,0.388644
9606,0.429713,0.429713
9607,0.38065,0.38065
9608,0.160419,0.160419
9609,0.160419,0.160419
9610,0.403528,0.403528
9611,0.375965,0.375965
9612,0.370176,0.370176
9613,0.55237,0.44763
9614,0.551819,0.448181
9615,0.152701,0.152701
9616,0.152426,0.152426
9617,0.414002,0.414002
9618,0.565877,0.434123
9619,0.566979,0.433021
9620,0.566979,0.433021
9621,0.342062,0.342062
9622,0.480154,0.480154
9623,0.466924,0.466924
9624,0.466373,0.466373
9625,0.479603,0.479603
9626,0.479603,0.479603
9627,0.466924,0.466924
9628,0.071114,0.071114
9629,0.117971,0.117971
9630,0.117971,0.117971
9631,0.522051,0.477949
9632,0.268192,0.268192
9633,0.150496,0.150496
9634,0.605568,0.394432
9635,0.454796,0.454796
9636,0.605292,0.394708
9637,0.361907,0.361907
9638,0.362734,0.362734
9639,0.361907,0.361907
9640,0.362459,0.362459
9641,0.361907,0.361907
9642,0.361632,0.361632
9643,0.36301,0.36301
9644,0.421169,0.421169
9645,0.385336,0.385336
9646,0.43688,0.43688
9647,0.386439,0.386439
9648,0.723539,0.276461
9649,0.703142,0.296858
9650,0.160143,0.160143
9651,0.878997,0.121003
9652,0.280595,0.280595
9653,0.748897,0.251103
9654,0.090959,0.090959
9655,0.909041,0.090959
9656,0.910143,0.089857
9657,0.160143,0.160143
9658,0.159592,0.159592
9659,0.909316,0.090684
9660,0.159592,0.159592
9661,0.15849,0.15849
9662,0.444046,0.444046
9663,0.447078,0.447078
9664,0.446803,0.446803
9665,0.085998,0.085998
9666,0.466648,0.466648
9667,0.466648,0.466648
9668,0.079383,0.079383
9669,0.401323,0.401323
9670,0.919791,0.080209
9671,0.080209,0.080209
9672,0.729327,0.270673
9673,0.27591,0.27591
9674,0.280595,0.280595
9675,0.280044,0.280044
9676,0.212514,0.212514
9677,0.212238,0.212238
9678,0.552095,0.447905
9679,0.447905,0.447905
9680,0.552095,0.447905
9681,0.447905,0.447905
9682,0.595645,0.404355
9683,0.595645,0.404355
9684,0.812845,0.187155
9685,0.752756,0.247244
9686,0.576902,0.423098
9687,0.576626,0.423374
9688,0.81312,0.18688
9689,0.133407,0.133407
9690,0.29548,0.29548
9691,0.392227,0.392227
9692,0.509647,0.490353
9693,0.774531,0.225469
9694,0.264609,0.264609
9695,0.136439,0.136439
9696,0.136439,0.136439
9697,0.37624,0.37624
9698,0.37624,0.37624
9699,0.271499,0.271499
9700,0.153252,0.153252
9701,0.711963,0.288037
9702,0.439912,0.439912
9703,0.474366,0.474366
9704,0.050165,0.050165
9705,0.153804,0.153804
9706,0.103363,0.103363
9707,0.103638,0.103638
9708,0.103087,0.103087
9709,0.103363,0.103363
9710,0.627894,0.372106
9711,0.103087,0.103087
9712,0.102536,0.102536
9713,0.61301,0.38699
9714,0.509647,0.490353
9715,0.062845,0.062845
9716,0.554851,0.445149
9717,0.166483,0.166483
9718,0.595094,0.404906
9719,0.061466,0.061466
9720,0.107497,0.107497
9721,0.596196,0.403804
9722,0.171996,0.171996
9723,0.172547,0.172547
9724,0.05237,0.05237
9725,0.05237,0.05237
9726,0.24559,0.24559
9727,0.210584,0.210584
9728,0.54355,0.45645
9729,0.603638,0.396362
9730,0.597574,0.402426
9731,0.60226,0.39774
9732,0.050717,0.050717
9733,0.457001,0.457001
9734,0.093716,0.093716
9735,0.425028,0.425028
9736,0.09344,0.09344
9737,0.092613,0.092613
9738,0.449835,0.449835
9739,0.437707,0.437707
9740,0.412073,0.412073
9741,0.407938,0.407938
9742,0.408214,0.408214
9743,0.525083,0.474917
9744,0.482911,0.482911
9745,0.482911,0.482911
9746,0.517641,0.482359
9747,0.527563,0.472437
9748,0.418688,0.418688
9749,0.131202,0.131202
9750,0.62376,0.37624
9751,0.754135,0.245865
9752,0.130926,0.130926
9753,0.6086,0.3914
9754,0.275083,0.275083
9755,0.3914,0.3914
9756,0.116318,0.116318
9757,0.716924,0.283076
9758,0.7172,0.2828
9759,0.398567,0.398567
9760,0.717751,0.282249
9761,0.398842,0.398842
9762,0.282249,0.282249
9763,0.167585,0.167585
9764,0.83269,0.16731
9765,0.822767,0.177233
9766,0.207828,0.207828
9767,0.825524,0.174476
9768,0.174752,0.174752
9769,0.794377,0.205623
9770,0.770948,0.229052
9771,0.742834,0.257166
9772,0.08269,0.08269
9773,0.742558,0.257442
9774,0.818633,0.181367
9775,0.818357,0.181643
9776,0.181643,0.181643
9777,0.264057,0.264057
9778,0.735943,0.264057
9779,0.241731,0.241731
9780,0.242558,0.242558
9781,0.060364,0.060364
9782,0.060364,0.060364
9783,0.173098,0.173098
9784,0.172547,0.172547
9785,0.145535,0.145535
9786,0.144708,0.144708
9787,0.156284,0.156284
9788,0.1414,0.1414
9789,0.1414,0.1414
9790,0.833517,0.166483
9791,0.164829,0.164829
9792,0.834895,0.165105
9793,0.181092,0.181092
9794,0.797409,0.202591
9795,0.712514,0.287486
9796,0.732084,0.267916
9797,0.261852,0.261852
9798,0.440187,0.440187
9799,0.440463,0.440463
9800,0.082415,0.082415
9801,0.08269,0.08269
9802,0.08269,0.08269
9803,0.082415,0.082415
9804,0.08269,0.08269
9805,0.096472,0.096472
9806,0.092889,0.092889
9807,0.092889,0.092889
9808,0.092337,0.092337
9809,0.093164,0.093164
9810,0.092889,0.092889
9811,0.092889,0.092889
9812,0.368247,0.368247
9813,0.056229,0.056229
9814,0.311191,0.311191
9815,0.056229,0.056229
9816,0.366869,0.366869
9817,0.367971,0.367971
9818,0.367696,0.367696
9819,0.056781,0.056781
9820,0.056781,0.056781
9821,0.057056,0.057056
9822,0.057056,0.057056
9823,0.443771,0.443771
9824,0.057332,0.057332
9825,0.057332,0.057332
9826,0.057332,0.057332
9827,0.912348,0.087652
9828,0.398291,0.398291
9829,0.398567,0.398567
9830,0.527839,0.472161
9831,0.375413,0.375413
9832,0.50441,0.49559
9833,0.375413,0.375413
9834,0.374035,0.374035
9835,0.871555,0.128445
9836,0.242558,0.242558
9837,0.241455,0.241455
9838,0.629272,0.370728
9839,0.241731,0.241731
9840,0.241731,0.241731
9841,0.242558,0.242558
9842,0.871555,0.128445
9843,0.129272,0.129272
9844,0.870728,0.129272
9845,0.871279,0.128721
9846,0.869901,0.130099
9847,0.130099,0.130099
9848,0.130099,0.130099
9849,0.577729,0.422271
9850,0.422547,0.422547
9851,0.422547,0.422547
9852,0.554024,0.445976
9853,0.103638,0.103638
9854,0.103363,0.103363
9855,0.614112,0.385888
9856,0.116042,0.116042
9857,0.614112,0.385888
9858,0.116042,0.116042
9859,0.215546,0.215546
9860,0.283627,0.283627
9861,0.30871,0.30871
9862,0.150496,0.150496
9863,0.150496,0.150496
9864,0.100882,0.100882
9865,0.251378,0.251378
9866,0.100882,0.100882
9867,0.100606,0.100606
9868,0.100606,0.100606
9869,0.100606,0.100606
9870,0.100606,0.100606
9871,0.100606,0.100606
9872,0.100606,0.100606
9873,0.100331,0.100331
9874,0.100606,0.100606
9875,0.100882,0.100882
9876,0.100882,0.100882
9877,0.100882,0.100882
9878,0.101158,0.101158
9879,0.180816,0.180816
9880,0.181092,0.181092
9881,0.180816,0.180816
9882,0.280871,0.280871
9883,0.205623,0.205623
9884,0.205899,0.205899
9885,0.205623,0.205623
9886,0.205899,0.205899
9887,0.204245,0.204245
9888,0.213341,0.213341
9889,0.52839,0.47161
9890,0.750827,0.249173
9891,0.432745,0.432745
9892,0.072216,0.072216
9893,0.32828,0.32828
9894,0.256891,0.256891
9895,0.06753,0.06753
9896,0.32828,0.32828
9897,0.070838,0.070838
9898,0.323319,0.323319
9899,0.255788,0.255788
9900,0.494487,0.494487
9901,0.346196,0.346196
9902,0.372933,0.372933
9903,0.096196,0.096196
9904,0.836273,0.163727
9905,0.530044,0.469956
9906,0.530595,0.469405
9907,0.835171,0.164829
9908,0.164829,0.164829
9909,0.530595,0.469405
9910,0.442117,0.442117
9911,0.62624,0.37376
9912,0.1629,0.1629
9913,0.463065,0.463065
9914,0.477122,0.477122
9915,0.070562,0.070562
9916,0.905458,0.094542
9917,0.593164,0.406836
9918,0.592889,0.407111
9919,0.094542,0.094542
9920,0.525358,0.474642
9921,0.621003,0.378997
9922,0.1957,0.1957
9923,0.548512,0.451488
9924,0.904355,0.095645
9925,0.528115,0.471885
9926,0.787486,0.212514
9927,0.5871,0.4129
9928,0.530595,0.469405
9929,0.883682,0.116318
9930,0.620452,0.379548
9931,0.379548,0.379548
9932,0.496692,0.496692
9933,0.422822,0.422822
9934,0.422822,0.422822
9935,0.496692,0.496692
9936,0.07387,0.07387
9937,0.422547,0.422547
9938,0.49559,0.49559
9939,0.063947,0.063947
9940,0.25,0.25
9941,0.563671,0.436329
9942,0.563671,0.436329
9943,0.563947,0.436053
9944,0.483738,0.483738
9945,0.384785,0.384785
9946,0.617971,0.382029
9947,0.138644,0.138644
9948,0.138644,0.138644
9949,0.665656,0.334344
9950,0.389746,0.389746
9951,0.283903,0.283903
9952,0.670342,0.329658
9953,0.734289,0.265711
9954,0.265436,0.265436
9955,0.544377,0.455623
9956,0.408214,0.408214
9957,0.407111,0.407111
9958,0.524531,0.475469
9959,0.320287,0.320287
9960,0.225469,0.225469
9961,0.225744,0.225744
9962,0.556505,0.443495
9963,0.537211,0.462789
9964,0.463341,0.463341
9965,0.463892,0.463892
9966,0.183848,0.183848
9967,0.463065,0.463065
9968,0.522878,0.477122
9969,0.429162,0.429162
9970,0.429162,0.429162
9971,0.428886,0.428886
9972,0.43495,0.43495
9973,0.435777,0.435777
9974,0.434675,0.434675
9975,0.59344,0.40656
9976,0.419239,0.419239
9977,0.072767,0.072767
9978,0.072767,0.072767
9979,0.072216,0.072216
9980,0.073319,0.073319
9981,0.073594,0.073594
9982,0.073594,0.073594
9983,0.401599,0.401599
9984,0.098677,0.098677
9985,0.192117,0.192117
9986,0.351158,0.351158
9987,0.12817,0.12817
9988,0.893054,0.106946
9989,0.893054,0.106946
9990,0.899945,0.100055
9991,0.277012,0.277012
9992,0.900496,0.099504
9993,0.401323,0.401323
9994,0.223539,0.223539
9995,0.900772,0.099228
9996,0.900772,0.099228
9997,0.276461,0.276461
9998,0.099228,0.099228
9999,0.402426,0.402426
10000,0.497795,0.497795
10001,0.900772,0.099228
10002,0.099228,0.099228
10003,0.498071,0.498071
10004,0.909868,0.090132
10005,0.910143,0.089857
10006,0.372933,0.372933
10007,0.551268,0.448732
10008,0.214719,0.214719
10009,0.882856,0.117144
10010,0.116042,0.116042
10011,0.190463,0.190463
10012,0.812293,0.187707
10013,0.889746,0.110254
10014,0.090132,0.090132
10015,0.077453,0.077453
10016,0.090132,0.090132
10017,0.090132,0.090132
10018,0.090132,0.090132
10019,0.537762,0.462238
10020,0.462514,0.462514
10021,0.20645,0.20645
10022,0.650496,0.349504
10023,0.361907,0.361907
10024,0.37376,0.37376
10025,0.090408,0.090408
10026,0.090408,0.090408
10027,0.621003,0.378997
10028,0.11108,0.11108
10029,0.472988,0.472988
10030,0.558986,0.441014
10031,0.559261,0.440739
10032,0.795755,0.204245
10033,0.299063,0.299063
10034,0.669239,0.330761
10035,0.088479,0.088479
10036,0.088203,0.088203
10037,0.088203,0.088203
10038,0.088203,0.088203
10039,0.088203,0.088203
10040,0.716373,0.283627
10041,0.369074,0.369074
10042,0.383682,0.383682
10043,0.401047,0.401047
10044,0.44129,0.44129
10045,0.44129,0.44129
10046,0.442393,0.442393
10047,0.442393,0.442393
10048,0.442393,0.442393
10049,0.309813,0.309813
10050,0.726847,0.273153
10051,0.719956,0.280044
10052,0.521224,0.478776
10053,0.337376,0.337376
10054,0.477949,0.477949
10055,0.140849,0.140849
10056,0.537762,0.462238
10057,0.336273,0.336273
10058,0.477122,0.477122
10059,0.51957,0.48043
10060,0.525083,0.474917
10061,0.522878,0.477122
10062,0.479052,0.479052
10063,0.703693,0.296307
10064,0.05871,0.05871
10065,0.796031,0.203969
10066,0.4672,0.4672
10067,0.941566,0.058434
10068,0.941566,0.058434
10069,0.058434,0.058434
10070,0.471885,0.471885
10071,0.059537,0.059537
10072,0.941566,0.058434
10073,0.058434,0.058434
10074,0.405182,0.405182
10075,0.78914,0.21086
10076,0.543826,0.456174
10077,0.557332,0.442668
10078,0.560364,0.439636
10079,0.549063,0.450937
10080,0.54989,0.45011
10081,0.442117,0.442117
10082,0.442944,0.442944
10083,0.101709,0.101709
10084,0.883407,0.116593
10085,0.920066,0.079934
10086,0.641951,0.358049
10087,0.48677,0.48677
10088,0.361907,0.361907
10089,0.899394,0.100606
10090,0.35226,0.35226
10091,0.361907,0.361907
10092,0.102536,0.102536
10093,0.874587,0.125413
10094,0.905182,0.094818
10095,0.094542,0.094542
10096,0.908765,0.091235
10097,0.087376,0.087376
10098,0.087376,0.087376
10099,0.524256,0.475744
10100,0.525634,0.474366
10101,0.520673,0.479327
10102,0.514057,0.485943
10103,0.491731,0.491731
10104,0.495039,0.495039
10105,0.178335,0.178335
10106,0.214168,0.214168
10107,0.535006,0.464994
10108,0.737596,0.262404
10109,0.183848,0.183848
10110,0.130099,0.130099
10111,0.133407,0.133407
10112,0.143054,0.143054
